ID,Category,Name,File,URL,Keywords,Complexity,Use Cases,Description
523,physics,rapier / character / controller,physics_rapier_character_controller.html,https://threejs.org/examples/physics_rapier_character_controller.html,"physics, rapier, character, controller",medium,physics simulation; VR/AR experience,"Three.js physics example demonstrating rapier, character, controller"
524,physics,rapier / vehicle / controller,physics_rapier_vehicle_controller.html,https://threejs.org/examples/physics_rapier_vehicle_controller.html,"physics, rapier, vehicle, controller",medium,physics simulation,"Three.js physics example demonstrating rapier, vehicle, controller"
525,physics,rapier / terrain,physics_rapier_terrain.html,https://threejs.org/examples/physics_rapier_terrain.html,"physics, rapier, terrain",medium,physics simulation; procedural generation,"Three.js physics example demonstrating rapier, terrain"
526,misc,animation / groups,misc_animation_groups.html,https://threejs.org/examples/misc_animation_groups.html,"misc, animation, groups",medium,character animation,"Three.js misc example demonstrating animation, groups"
527,misc,animation / keys,misc_animation_keys.html,https://threejs.org/examples/misc_animation_keys.html,"misc, animation, keys",medium,character animation,"Three.js misc example demonstrating animation, keys"
528,misc,boxselection,misc_boxselection.html,https://threejs.org/examples/misc_boxselection.html,"misc, boxselection",medium,3D visualization,Three.js misc example demonstrating boxselection
529,misc,controls / arcball,misc_controls_arcball.html,https://threejs.org/examples/misc_controls_arcball.html,"misc, controls, arcball",medium,VR/AR experience,"Three.js misc example demonstrating controls, arcball"
530,misc,controls / drag,misc_controls_drag.html,https://threejs.org/examples/misc_controls_drag.html,"misc, controls, drag",medium,3D visualization,"Three.js misc example demonstrating controls, drag"
531,misc,controls / fly,misc_controls_fly.html,https://threejs.org/examples/misc_controls_fly.html,"misc, controls, fly",medium,3D visualization,"Three.js misc example demonstrating controls, fly"
532,misc,controls / map,misc_controls_map.html,https://threejs.org/examples/misc_controls_map.html,"misc, controls, map",medium,3D visualization,"Three.js misc example demonstrating controls, map"
533,misc,controls / orbit,misc_controls_orbit.html,https://threejs.org/examples/misc_controls_orbit.html,"misc, controls, orbit",medium,3D visualization,"Three.js misc example demonstrating controls, orbit"
534,misc,controls / pointerlock,misc_controls_pointerlock.html,https://threejs.org/examples/misc_controls_pointerlock.html,"misc, controls, pointerlock",medium,3D visualization,"Three.js misc example demonstrating controls, pointerlock"
535,misc,controls / trackball,misc_controls_trackball.html,https://threejs.org/examples/misc_controls_trackball.html,"misc, controls, trackball",medium,3D visualization,"Three.js misc example demonstrating controls, trackball"
536,misc,controls / transform,misc_controls_transform.html,https://threejs.org/examples/misc_controls_transform.html,"misc, controls, transform",medium,3D visualization,"Three.js misc example demonstrating controls, transform"
537,misc,exporter / draco,misc_exporter_draco.html,https://threejs.org/examples/misc_exporter_draco.html,"misc, exporter, draco",medium,3D visualization,"Three.js misc example demonstrating exporter, draco"
538,misc,exporter / gltf,misc_exporter_gltf.html,https://threejs.org/examples/misc_exporter_gltf.html,"misc, exporter, gltf",medium,3D visualization,"Three.js misc example demonstrating exporter, gltf"
539,misc,exporter / obj,misc_exporter_obj.html,https://threejs.org/examples/misc_exporter_obj.html,"misc, exporter, obj",medium,3D visualization,"Three.js misc example demonstrating exporter, obj"
540,misc,exporter / ply,misc_exporter_ply.html,https://threejs.org/examples/misc_exporter_ply.html,"misc, exporter, ply",medium,3D visualization,"Three.js misc example demonstrating exporter, ply"
541,misc,exporter / stl,misc_exporter_stl.html,https://threejs.org/examples/misc_exporter_stl.html,"misc, exporter, stl",medium,3D visualization,"Three.js misc example demonstrating exporter, stl"
542,misc,exporter / usdz,misc_exporter_usdz.html,https://threejs.org/examples/misc_exporter_usdz.html,"misc, exporter, usdz",medium,3D visualization,"Three.js misc example demonstrating exporter, usdz"
543,misc,exporter / exr,misc_exporter_exr.html,https://threejs.org/examples/misc_exporter_exr.html,"misc, exporter, exr",medium,VR/AR experience,"Three.js misc example demonstrating exporter, exr"
544,misc,exporter / ktx2,misc_exporter_ktx2.html,https://threejs.org/examples/misc_exporter_ktx2.html,"misc, exporter, ktx2",medium,3D visualization,"Three.js misc example demonstrating exporter, ktx2"
545,misc,raycaster / helper,misc_raycaster_helper.html,https://threejs.org/examples/misc_raycaster_helper.html,"misc, raycaster, helper",medium,user interaction,"Three.js misc example demonstrating raycaster, helper"
546,css2d,label,css2d_label.html,https://threejs.org/examples/css2d_label.html,"css2d, label",low,3D visualization,Three.js css2d example demonstrating label
547,css3d,molecules,css3d_molecules.html,https://threejs.org/examples/css3d_molecules.html,"css3d, molecules",low,3D visualization,Three.js css3d example demonstrating molecules
548,css3d,orthographic,css3d_orthographic.html,https://threejs.org/examples/css3d_orthographic.html,"css3d, orthographic",low,3D visualization,Three.js css3d example demonstrating orthographic
549,css3d,periodictable,css3d_periodictable.html,https://threejs.org/examples/css3d_periodictable.html,"css3d, periodictable",low,3D visualization,Three.js css3d example demonstrating periodictable
550,css3d,sandbox,css3d_sandbox.html,https://threejs.org/examples/css3d_sandbox.html,"css3d, sandbox",low,3D visualization,Three.js css3d example demonstrating sandbox
551,css3d,sprites,css3d_sprites.html,https://threejs.org/examples/css3d_sprites.html,"css3d, sprites",low,3D visualization,Three.js css3d example demonstrating sprites
552,css3d,youtube,css3d_youtube.html,https://threejs.org/examples/css3d_youtube.html,"css3d, youtube",low,3D visualization,Three.js css3d example demonstrating youtube
553,svg,lines,svg_lines.html,https://threejs.org/examples/svg_lines.html,"svg, lines",low,3D visualization,Three.js svg example demonstrating lines
554,svg,sandbox,svg_sandbox.html,https://threejs.org/examples/svg_sandbox.html,"svg, sandbox",low,3D visualization,Three.js svg example demonstrating sandbox
555,tests,furnace / test,webgl_furnace_test.html,https://threejs.org/examples/webgl_furnace_test.html,"webgl, furnace, test",medium,3D visualization,"Three.js tests example demonstrating furnace, test"
556,tests,uv / tests,misc_uv_tests.html,https://threejs.org/examples/misc_uv_tests.html,"misc, uv, tests",medium,3D visualization,"Three.js tests example demonstrating uv, tests"
